SHIP_NO,SHIP_GUBUN,GROSS_TONNAGE,REG_LENGTH,REG_BREADTH,REG_DEPTH,NATURE,PURPOSE,PURPOSE_GU,REG_PORT
1.91E+13,1,1.7,7,2.2,0.76,5,E70,1,4691036000
1.91E+13,1,3,8.51,2.57,0.95,5,B10,3,4418000000
1.91E+13,1,8.55,14.9,3.32,0.8,5,B04,1,4482500000
1.91E+13,1,9.77,16.05,3.92,0.74,5,B04,1,4613000000
1.91E+13,1,1.99,7.61,2.31,0.88,5,B04,1,4677012000
1.91E+13,1,9.77,15.05,5.15,0.86,5,F00,1,4689031000
1.91E+13,1,0.6,4.14,1.99,0.61,5,F00,1,4690036000
1.91E+13,1,9.77,14.95,3.6,0.84,5,B04,1,4691043000
1.91E+13,1,24,18.84,4.86,1.54,5,E63,1,4824000000
1.91E+13,1,2.5,7.24,2.4,0.88,5,B10,3,4482532000
1.91E+13,1,3,8.52,2.58,0.96,5,B04,1,4613035000
1.91E+13,1,0.86,5.42,2,0.64,5,F00,1,4677033000
1.91E+13,1,2.13,7.97,2.84,0.59,5,F00,1,4689011000
1.91E+13,1,12,15.67,5.21,0.96,5,F00,2,4690011000
1.91E+13,1,0.6,4.14,1.99,0.61,5,E27,1,4691043000
1.91E+13,1,7.93,14.1,3.55,0.74,5,A01,15,4418032000
1.91E+13,1,2.13,7.02,2.33,0.8,5,B10,3,4482532000
1.91E+13,1,0.99,5.6,2.02,0.64,5,B04,1,4613000000
1.91E+13,1,4.99,10.63,2.76,0.66,5,E09,0,4677036000
1.91E+13,1,1.8,7.47,2.27,0.8,5,F00,2,4689012000
1.91E+13,1,9.77,16.45,5.42,0.79,5,F00,1,4691031000
1.91E+13,1,8.55,13.47,3.68,0.89,5,B04,1,4482533000
1.91E+13,1,2.95,8.37,2.46,0.87,5,F00,3,4613035000
1.91E+13,1,2.99,9.04,2.79,0.61,5,B13,2,4677045000
1.91E+13,1,9.77,14.82,5.2,0.87,5,F00,2,4689031000
1.91E+13,1,1.18,5.81,2.08,0.79,5,E60,1,4690036000
1.91E+13,1,1.94,7.6,2.28,0.92,5,B10,3,4691043000
1.91E+13,1,0.3,3.6,1.34,0.55,5,A01,1,4482534000
1.91E+13,1,9.77,16.8,3.5,0.8,4,B04,1,4613000000
1.91E+13,1,13,17.69,5.8,0.95,5,E60,1,4677034000
1.91E+13,1,14,16.95,5.8,0.96,5,F00,1,4689012000
1.91E+13,1,0.6,4.5,1.78,0.59,5,F00,1,4691043000
1.91E+13,1,8.55,14.07,3.75,0.84,5,B10,3,4613025000
1.91E+13,1,2.99,8.16,2.69,0.72,5,B13,2,4677031000
1.91E+13,1,1.07,6.29,2.01,0.7,5,F00,1,4689038000
1.91E+13,1,2.99,9.3,2.69,0.64,5,B10,3,4611000000
1.91E+13,1,3,7.92,2.68,0.72,5,B04,1,4613000000
1.91E+13,1,2.9,7.92,2.5,0.73,5,B04,1,4677012000
1.91E+13,1,2.58,8.15,2.77,0.69,5,F00,2,4822034000
1.91E+13,1,9.77,16.8,4.17,0.87,5,B04,1,4613000000
1.91E+13,1,1.34,6.82,2.03,0.79,5,B04,1,4677034000
1.91E+13,1,2.74,8.79,2.64,0.9,5,A01,15,4689011000
1.91E+13,1,9.77,16.97,3.6,0.74,5,B04,1,4613000000
1.91E+13,1,2.51,7.6,2.28,0.92,5,B10,3,4677012000
1.91E+13,1,2.29,7.74,2.4,0.8,5,F00,2,4689036000
1.91E+13,1,2.99,7.92,2.5,0.73,5,B04,1,4613033000
1.91E+13,1,2.47,7.87,2.4,0.86,5,B04,1,4677035000
1.91E+13,1,5.69,11.12,3.25,1,4,A01,15,4689000000
1.91E+13,1,139,34.88,7.1,2.78,5,C08,1,4613000000
1.91E+13,1,1.77,7.1,2.42,0.81,5,F00,2,4689013000
1.91E+13,1,13,16.6,5.8,0.97,5,F00,2,4689035000
1.91E+13,1,1.96,7.65,2.6,0.76,5,B04,1,4689013000
1.91E+13,1,13,17.35,5.8,0.95,5,F00,1,4689012000
1.91E+13,1,0.57,4.86,1.57,0.6,5,F00,2,4884033000
1.91E+13,1,0.89,6.6,1.78,0.61,5,F00,1,4689038000
1.91E+13,1,0.91,6.6,1.78,0.61,5,F00,2,4689038000
1.91E+13,1,9.77,15.05,5.15,0.86,5,F00,1,4689031000
1.91E+13,1,9.77,14.49,5.45,0.76,5,F00,2,4689013000
1.91E+13,1,1.49,6.86,2.16,0.77,5,B04,1,4689033000
1.91E+13,1,1.57,7.26,2.16,0.82,5,B13,2,2638000000
1.91E+13,1,2.97,8.88,2.72,0.89,5,B10,3,2644000000
1.91E+13,1,9.77,14.4,0,0,1,B10,3,2811000000
1.91E+13,1,3.44,9.8,2.91,0.6,5,B10,3,2814000000
1.91E+13,1,16,17,4.38,1.32,5,E63,1,2820000000
1.91E+13,1,7.93,11.5,3.3,0.8,5,B04,1,2826000000
1.91E+13,1,1.99,6.75,0,0,5,B04,1,2872038000
1.91E+13,1,0.6,4.82,2,0.37,5,E60,1,4127000000
1.91E+13,1,0.24,3.42,1.58,0.53,5,I00,1,4155042000
1.91E+13,1,1.41,6.53,0,0,5,E60,1,4175038000
1.91E+13,1,0.96,5.94,2,0.74,5,I00,1,4183035000
1.91E+13,1,89,32.76,0,0,5,C09,0,4221000000
1.91E+13,1,3.34,9.7,2.81,0.59,5,B05,0,4283034000
1.91E+13,1,0.85,5.67,2,0.69,5,I00,1,4313040000
1.91E+13,1,0.46,4.41,1.65,0.59,5,I00,1,4375032000
1.91E+13,1,1.99,7.38,2.08,0.87,5,B04,1,4418000000
1.91E+13,1,0.71,5.67,1.89,0.57,5,I00,1,4420037000
1.91E+13,1,9.77,14.65,5.2,0.87,5,B10,3,4421025000
1.91E+13,1,2.09,6.8,3,0.82,5,F00,1,4477041000
1.91E+13,1,8.55,13.31,3.42,0.89,5,B10,3,4480000000
1.91E+13,1,3,8.16,2.69,0.72,5,B10,3,4477041000
1.91E+13,1,1.99,6.98,3.02,0.78,5,F00,1,4513039000
1.91E+13,1,2.99,10.35,2.67,0.57,5,F00,2,4580037000
1.91E+13,1,1.77,7.02,2.1,0.74,5,B04,1,4611000000
1.91E+13,1,2.99,10,3,0.64,5,B10,3,4613025000
1.91E+13,1,1.71,7.02,2.06,0.84,5,B04,1,4615039000
1.91E+13,1,1.76,7,0,0,5,B04,1,4623035000
1.91E+13,1,1.7,7.38,2.28,0.83,5,F00,2,4677012000
1.91E+13,1,3.35,9.31,2.79,0.61,5,B04,1,4678039000
1.91E+13,1,5.53,10.42,3.3,0.92,5,B04,1,4680013000
1.91E+13,1,9.16,14.6,5.15,0.78,5,F00,2,4682032000
1.91E+13,1,3.89,8.95,3.92,0.83,5,F00,1,4684036000
1.91E+13,1,5.24,12,3.3,0.69,5,B10,3,4686000000
1.91E+13,1,1.49,6.86,2.16,0.77,5,B04,1,4689033000
1.91E+13,1,1.35,6.17,2.41,0.72,5,F00,1,4690035000
1.91E+13,1,0.97,6.17,2,0.7,5,E70,1,4691036000
1.91E+13,1,4.93,11.25,3.19,0.84,5,B10,3,4711138500
1.91E+13,1,36,23.1,5.4,1.98,5,C14,1,4713025000
1.91E+13,1,4.16,11.15,3.53,0.73,5,E60,1,4777031000
1.91E+13,1,1.98,7.43,2.48,0.76,5,E09,0,4793039000
1.91E+13,1,2.99,9.25,2.74,0.69,5,B13,2,4815134000
1.91E+13,1,1.9,8.42,2.1,0.66,5,B13,2,4822031000
1.91E+13,1,4.99,11.9,3.2,0.76,5,B10,3,4831039000
1.91E+13,1,2.8,8.69,2.39,0.88,5,F00,2,4882031000
1.91E+13,1,3,9.35,2.72,0.67,5,B04,1,4884039000
1.91E+13,1,2.74,8.42,2.5,0.91,5,B04,1,4885036000
1.91E+13,1,45,27.56,5.67,1.61,5,C04,1,4911000000
1.91E+13,1,45,25.98,6,1.53,5,C04,1,4972013000
1.91E+13,1,1.39,6.9,2.88,0.63,5,E70,1,2644000000
1.91E+13,1,3.3,9.8,2.91,0.6,5,B04,1,2814000000
1.91E+13,1,4.55,9.86,0,0,5,E63,1,2820000000
1.91E+13,1,1.76,7.63,2.4,0.58,5,B04,1,3171031000
1.91E+13,1,4.2,9.63,4,0.75,5,E60,1,4127000000
1.91E+13,1,0.24,3.42,1.58,0.53,5,I00,1,4155042000
1.91E+13,1,2.09,7.85,0,0,5,E60,1,4175038000
1.91E+13,1,0.82,5.67,1.92,0.69,5,I00,1,4183035000
1.91E+13,1,0.28,4,1.5,0.49,5,I00,1,4275011000
1.91E+13,1,3,9.27,2.57,0.75,5,B10,3,4283011000
1.91E+13,1,0.62,5.17,1.78,0.64,5,I00,1,4375032000
1.91E+13,1,7.93,12.87,3.42,0.89,5,A01,15,4418032000
1.91E+13,1,0.6,4.77,1.89,0.57,5,I00,1,4420037000
1.91E+13,1,2.09,6.8,3,0.82,5,F00,1,4477041000
1.91E+13,1,8.55,13.31,3.42,0.89,5,B04,1,4480000000
1.91E+13,1,3,8.59,2.71,0.73,5,B10,3,4482512000
1.91E+13,1,72,33.78,7,2.08,5,C03,1,4513000000
1.91E+13,1,2.99,9.63,2.68,0.75,5,B10,3,4580036000
1.91E+13,1,3,9,2.6,0.8,4,B04,1,4691035000
1.91E+13,1,3,8.52,2.58,0.96,5,B10,3,4613033000
1.91E+13,1,1.34,6.82,2.03,0.79,5,B10,3,4677034000
1.91E+13,1,2.62,7.87,2.4,0.86,5,F00,2,4680037000
1.91E+13,1,1.01,5.6,2.02,0.64,5,F00,1,4682034000
1.91E+13,1,2.95,7.74,3.5,0.9,5,F00,1,4684034000
1.91E+13,1,3,8.28,2.73,0.78,5,B10,3,4687036000
1.91E+13,1,1.28,6.7,2.2,0.7,5,F00,2,4689013000
1.91E+13,1,8.55,13.98,5.15,0.76,5,F00,1,4690032000
1.91E+13,1,4,8.95,3.92,0.83,5,F00,1,4691033000
1.91E+13,1,4.99,11.35,3.19,0.84,5,B10,3,4711125000
1.91E+13,1,24,21.73,6.35,1.17,5,E09,0,4777011000
1.91E+13,1,5.37,10.7,3.56,0.79,5,B10,3,4793037000
1.91E+13,1,5.63,11.8,3.85,0.69,5,F00,3,4815131000
1.91E+13,1,9.77,16.97,3.6,0.74,5,B10,3,4822000000
1.91E+13,1,9.77,16.8,3.74,0.84,5,B04,1,4824000000
1.91E+13,1,4.57,12,2.95,0.62,5,B10,3,4831000000
1.91E+13,1,9.77,14.65,5.2,0.87,5,F00,3,4884034000
1.91E+13,1,24,21,5.1,1.31,5,C05,2,4971011000
1.91E+13,1,7.31,12.4,3.48,0.91,5,B04,1,4913000000
1.91E+13,1,4.55,9.86,0,0,5,E63,1,2820000000
1.91E+13,1,0.24,3.42,1.58,0.53,5,I00,1,4155042000
1.91E+13,1,3.55,9.83,0,0,5,B10,3,4175038000
1.91E+13,1,3,8.51,2.57,0.95,5,B10,3,4418032000
1.91E+13,1,0.6,4.77,1.89,0.57,5,I00,1,4420037000
1.91E+13,1,2.99,8.59,2.71,0.73,5,B10,3,4418000000
1.91E+13,1,6.67,11.25,2.96,1.12,5,B04,1,4482534000
1.91E+13,1,8.55,13.31,3.42,0.89,5,B04,1,4513039000
1.91E+13,1,0.59,5.41,1.67,0.58,5,E70,1,4690034000
1.91E+13,1,3.38,8.44,2.63,0.73,5,B04,1,4971011000
1.91E+13,1,0.5,4.77,1.62,0.56,5,E60,1,4677044000
1.91E+13,1,8.55,13.98,5.15,0.76,5,F00,1,4680037000
1.91E+13,1,5.73,11.9,4.43,0.85,5,F00,1,4682034000
1.91E+13,1,3,8.28,2.73,0.78,5,B10,3,4687036000
1.91E+13,1,2.99,9,2.6,0.93,5,F00,1,4689037000
1.91E+13,1,7.93,13.52,4.98,0.78,5,F00,1,4690032000
1.91E+13,1,3.87,8.95,3.92,0.83,5,F00,1,4691033000
1.91E+13,1,24,21.6,6.6,1.11,5,E09,0,4777031000
1.91E+13,1,4.99,11.4,3.2,0.71,5,F00,2,4822034000
1.91E+13,1,3,8.37,2.52,1,5,B04,1,4831000000
1.91E+13,1,0.24,3.42,1.58,0.53,5,I00,1,4155042000
1.91E+13,1,0.24,3.42,1.58,0.53,5,I00,1,4155042000
1.91E+13,1,4.19,10.04,0,0,5,E60,1,4175038000
1.91E+13,1,2.56,7.7,2.25,0.93,5,B10,3,4418032000
1.91E+13,1,0.6,4.77,1.89,0.57,5,I00,1,4420036000
1.91E+13,1,1.14,5.76,2.14,0.77,5,B10,3,4482535000
1.91E+13,1,5.43,10.38,3.13,1,5,F00,2,4513039000
1.91E+13,1,15,16.55,4.34,1.1,5,F00,2,4613032000
1.91E+13,1,0.82,6,2.1,0.44,5,E60,1,4677044000
1.91E+13,1,2.74,8.05,2.43,0.87,5,B10,3,4680037000
1.91E+13,1,1.99,7.6,2.28,0.92,5,B13,2,4682032000
1.91E+13,1,1.28,6.7,2.2,0.7,5,F00,2,4689038000
1.91E+13,1,1.44,6.24,2.17,0.76,5,F00,1,4690036000
1.91E+13,1,3.46,8.99,3.45,0.9,5,F00,1,4691037000
1.91E+13,1,5.33,11.43,3.06,0.69,5,B04,1,4822034000
1.91E+13,1,1.04,6.53,1.94,0.68,5,E09,0,4884033000
1.91E+13,1,7.93,14.9,3.32,0.8,5,A01,15,4418032000
1.91E+13,1,0.6,4.77,1.89,0.57,5,I00,1,4420036000
1.91E+13,1,3,8.58,2.67,0.69,5,B04,1,4513039000
1.91E+13,1,9.77,16.8,4.17,0.87,5,E60,1,4689011000
1.91E+13,1,2.75,7.92,2.5,0.73,5,B04,1,4677035000
1.91E+13,1,1.35,6.17,2.41,0.72,5,F00,2,4682042000
1.91E+13,1,8.55,13.03,4.88,0.84,5,F00,2,4689038000
1.91E+13,1,1.35,6.17,2.41,0.72,5,A01,15,4690035000
1.91E+13,1,0.64,4.68,1.84,0.59,5,E27,1,4691043000
1.91E+13,1,4.99,10.71,4,0.8,4,E60,1,4822034000
1.91E+13,1,2.4,7.7,2.28,0.89,5,B04,1,4884031000
1.91E+13,1,7.93,14.1,3.55,0.74,5,A01,15,4418000000
1.91E+13,1,2.84,9.54,2.4,0.73,5,B10,3,4513000000
1.91E+13,1,2.99,9,2.77,0.59,5,B04,1,4884035000
1.91E+13,1,14,18.44,5.8,0.95,5,F00,1,4677012000
1.91E+13,1,1.68,6.96,2.43,0.81,5,F00,2,4682034000
1.91E+13,1,1.28,6.7,2.2,0.7,5,F00,2,4689013000
1.91E+13,1,0.96,5.78,1.94,0.67,5,F00,1,4690033000
1.91E+13,1,1.96,6.71,2.45,1.02,5,E60,1,
1.91E+13,1,9.77,16.8,4.14,0.83,5,B10,3,4822000000
1.91E+13,1,3,9,2.73,0.78,5,B04,1,4884039000
1.91E+13,1,7.93,14.15,3.55,0.74,5,A01,15,4418000000
1.91E+13,1,2.95,10.04,2.3,0.64,5,B10,3,4513039000
1.91E+13,1,7.93,13.97,5,0.95,5,F00,3,4613000000
1.91E+13,1,9.77,17.26,4.03,0.94,5,B04,1,4677012000
1.91E+13,1,0.94,5.79,1.8,0.63,5,F00,1,4682034000
1.91E+13,1,1.77,6.29,2.35,0.99,5,E60,1,4689011000
1.91E+13,1,1,5.69,2.07,0.64,5,F00,1,4690032000
1.91E+13,1,0.71,4.53,2.13,0.57,5,F00,1,4691043000
1.91E+13,1,1.98,7.87,2.45,0.81,5,B13,2,4822033000
1.91E+13,1,3,9.2,0,0,5,B04,1,4884039000
1.91E+13,1,7.93,14.1,3.55,0.74,5,A01,15,4418000000
1.91E+13,1,9.77,16.68,3.8,0.85,5,B04,1,4513039000
1.91E+13,1,149,39.92,8.2,2.85,1,C11,1,4613000000
1.91E+13,1,1.59,7.38,2.1,0.81,5,E60,1,4677034000
1.91E+13,1,6.5,12.51,3.35,0.91,5,B04,1,4689011000
1.91E+13,1,1.11,6.03,1.98,0.74,5,F00,1,4690032000
1.91E+13,1,0.32,3.3,1.72,0.44,5,F00,1,4691043000
1.91E+13,1,3,9.45,2.48,0.71,5,B13,2,4822037000
1.91E+13,1,2.99,8.5,0,0,5,B13,2,4884035000
1.91E+13,1,3.99,9.36,2.68,0.81,5,F00,1,4513039000
1.91E+13,1,24,20.53,5.1,1.2,5,C05,2,4613000000
1.91E+13,1,2.52,8.1,2.34,0.82,5,B04,1,4677012000
1.91E+13,1,8.55,14.75,5.15,0.78,5,F00,1,4689031000
1.91E+13,1,17,18.1,6.11,0.96,5,F00,2,4690035000
1.91E+13,1,6.21,12.31,3.1,0.79,5,E60,1,4691036000
1.91E+13,1,9.77,13.89,5,0.81,5,F00,3,4822035000
1.91E+13,1,1.44,6.8,0,0,5,B04,1,4884038000
1.91E+13,1,9.77,16.7,3.8,0.85,5,B04,1,4513039000
1.91E+13,1,7.93,12.85,3.32,0.79,5,A01,15,4677012000
1.91E+13,1,16,18.09,6.3,1.03,5,F00,1,4689012000
1.91E+13,1,17,18.1,6.11,0.96,5,F00,1,4690011000
1.91E+13,1,7.93,13.91,3.42,0.8,5,A02,5,4822000000
1.91E+13,1,7.93,11.74,4.8,1.09,5,F00,1,4513039000
1.91E+13,1,8.55,13.95,3.68,0.89,5,B04,1,4677038000
1.91E+13,1,1.35,7.9,2.02,0.63,5,E60,1,4689035000
1.91E+13,1,9.77,16.17,3.8,0.79,5,B04,1,4513039000
1.91E+13,1,5.48,12.55,2.94,0.78,5,B04,1,4677012000
1.91E+13,1,1.28,6.7,2.2,0.7,5,F00,2,4689013000
1.91E+13,1,9.77,16.7,3.8,0.85,5,B04,1,4513039000
1.91E+13,1,1.31,6.73,1.91,0.77,5,E60,1,4689035000
1.91E+13,1,1.34,6.82,2.03,0.79,5,E60,1,4689012000
1.91E+13,1,2.99,9,2.6,0.93,5,F00,1,4689037000
1.91E+13,1,1.95,7.81,2.44,0.81,5,B04,1,4677034000
1.91E+13,1,1.28,6.7,2.2,0.7,5,F00,1,4689013000
1.91E+13,1,1.59,7.26,2.16,0.82,5,A01,15,4677044000
1.91E+13,1,1.28,6.7,2.2,0.7,5,F00,2,4689036000
1.91E+13,1,7.93,13.9,3.9,1.02,5,B04,1,4677012000
1.91E+13,1,2.99,9.15,2.8,0.79,5,H00,1,4689035000
1.91E+13,1,1.58,7.38,2.1,0.51,5,F00,1,4677033000
1.91E+13,1,2.27,7.88,2.47,0.81,5,F00,1,4689031000
1.91E+13,1,1.87,6.98,2.56,0.75,5,B04,1,4689013000
1.91E+13,1,7.31,13.8,5.15,0.78,5,F00,1,4689036000
1.91E+13,1,1.96,7.87,2.4,0.86,5,F00,1,4689032000
1.91E+13,1,6.67,13.1,4.7,0.79,5,F00,1,4689036000
1.91E+13,1,9.77,14.49,5.45,0.76,5,F00,2,4689013000
1.91E+13,1,0.89,6.98,1.87,0.59,5,F00,1,2644000000
1.91E+13,1,4.53,9.86,2.96,1.04,5,E63,1,2871034000
1.91E+13,1,9.77,15.35,3.98,0.75,5,B04,1,2872038000
1.91E+13,1,15,16.2,4.5,1.07,5,C05,2,3120000000
1.91E+13,1,2.28,7.92,0,0,5,I00,1,4122036000
1.91E+13,1,5.19,11.03,0,0,5,E60,1,4127000000
1.91E+13,1,0.24,3.42,1.58,0.53,5,I00,1,4155042000
1.91E+13,1,4.55,9.86,0,0,5,E63,1,4157034000
1.91E+13,1,2.3,7.2,0,0,5,B04,1,4221000000
1.91E+13,1,2.77,8.37,2.52,1,5,B10,3,4223000000
1.91E+13,1,0.53,5.31,1.65,0.56,5,I00,1,4279032000
1.91E+13,1,2.99,9.15,0,0,5,B10,3,4282032000
1.91E+13,1,7.31,12.49,0,0,5,B10,3,4283035000
1.91E+13,1,0.59,4.9,0,0,5,I00,1,4313031000
1.91E+13,1,0.46,4.85,1.9,0.46,5,I00,1,4373000000
1.91E+13,1,6.45,11.95,3.48,0.74,5,B04,1,4418000000
1.91E+13,1,3,8,2.45,0.92,5,B10,3,4421032000
1.91E+13,1,3.67,8.46,3.64,0.91,5,F00,1,4477040000
1.91E+13,1,2.73,9.81,2.4,0.69,5,B10,3,4513039000
1.91E+13,1,2.9,9.72,2.55,0.69,5,B10,3,4513039000
1.91E+13,1,1.77,7.9,2.1,0.74,5,B04,1,4611000000
1.91E+13,1,9.77,16.97,3.6,0.74,5,B04,1,4613000000
1.91E+13,1,1.72,7.56,2,0.8,5,B04,1,4623035000
1.91E+13,1,4.2,8.59,3.3,0.72,5,B10,3,4677032000
1.91E+13,1,17,16.32,4.32,1.09,5,F00,2,4678012000
1.91E+13,1,2.66,8.05,2.43,0.87,5,B13,2,4680037000
1.91E+13,1,9.77,13.05,0,0,4,B04,1,4681040000
1.91E+13,1,5.73,11.9,4.43,0.85,5,F00,1,4682034000
1.91E+13,1,2.05,7.6,3.25,0.61,5,F00,1,4684036000
1.91E+13,1,3,8.51,2.7,0.95,5,B10,3,4686000000
1.91E+13,1,1.64,7.99,2.34,0.57,5,F00,1,4689011000
1.91E+13,1,9.77,17.64,3.8,0.79,5,B04,1,4690034000
1.91E+13,1,0.34,4.08,1.61,0.46,5,E60,1,4691043000
1.91E+13,1,4.99,9.66,3.14,0.81,5,B10,3,4711138500
1.91E+13,1,3,9.1,2.81,0.67,5,B10,3,4793037000
1.91E+13,1,2.07,7.83,2,0.89,5,B04,1,4815100000
1.91E+13,1,9.77,16.8,4.14,0.83,5,B04,1,4822000000
1.91E+13,1,40,23.9,5.5,1.76,5,C14,3,4824000000
1.91E+13,1,2.93,9.05,2.78,0.61,5,F00,2,4831034000
1.91E+13,1,0.84,5.36,0,0,5,B10,3,4882032000
1.91E+13,1,3,9.29,2.96,0.66,5,B13,2,4885042000
1.91E+13,1,24,22.9,0,0,5,C07,1,4972013000
1.91E+13,1,1.25,6.75,1.85,0.91,5,F00,1,2644000000
1.91E+13,1,7.93,14.07,3.7,1.02,5,B04,1,4175000000
1.91E+13,1,0.24,3.42,1.58,0.53,5,I00,1,4155042000
1.91E+13,1,2.45,8.33,0,0,5,E60,1,4175038000
1.91E+13,1,9.77,15.98,0,0,5,B10,3,4282032000
1.91E+13,1,0.48,4.85,1.85,0.45,5,I00,1,4373000000
1.91E+13,1,7.93,15.3,3.9,0.79,5,A01,15,4418032000
1.91E+13,1,1.43,6.66,2.28,0.75,5,B10,3,4421032000
1.91E+13,1,3.09,7.62,3.43,0.9,5,F00,1,4477041000
1.91E+13,1,6.67,11.2,3.3,0.8,5,B10,3,4482512000
1.91E+13,1,8.55,15.7,3.3,0.85,5,B10,3,4513039000
1.91E+13,1,72,30.46,6.25,2.08,5,C03,1,4611000000
1.91E+13,1,3,7.92,2.68,0.72,5,B04,1,4613000000
1.91E+13,1,1.69,7,2.07,0.84,5,B04,1,4623035000
1.91E+13,1,1.2,6.17,2.02,0.81,5,B10,3,4677012000
1.91E+13,1,1.02,5.42,1.97,0.64,5,F00,1,4680037000
1.91E+13,1,5.74,11.9,4.43,0.85,5,F00,1,4682034000
1.91E+13,1,4.26,9.23,3.96,0.93,5,F00,1,4684036000
1.91E+13,1,3,8.51,2.57,0.95,5,B10,3,4686000000
1.91E+13,1,7.31,13.1,4.72,0.76,5,F00,1,4689011000
1.91E+13,1,9.77,15.05,5.15,0.86,5,F00,1,4690032000
1.91E+13,1,0.97,5.88,1.94,0.67,5,F00,1,4691011000
1.91E+13,1,16,18.17,5.7,0.94,5,E09,0,4711138500
1.91E+13,1,4.99,9.66,3.14,0.81,5,B10,3,4819000000
1.91E+13,1,9.77,13.87,5,0.81,5,F00,3,4822035000
1.91E+13,1,4.99,11.2,2.95,0.84,5,B04,1,4824000000
1.91E+13,1,4.94,12.07,0,0,5,B04,1,4831000000
1.91E+13,1,7.31,13.3,3.7,0.9,5,B10,3,4884034000
1.91E+13,1,50,26.98,6,1.68,5,C04,1,4972013000
1.91E+13,1,3,9.32,2.5,1.02,5,B04,1,2644000000
1.91E+13,1,0.24,3.42,1.58,0.53,5,I00,1,4155042000
1.91E+13,1,9.77,16.55,0,0,5,B10,3,2811000000
1.91E+13,1,2.33,7.02,2.33,0.8,5,B04,1,4418041000
1.91E+13,1,3.36,9.95,2.81,0.59,5,B13,2,4418033000
1.91E+13,1,2.76,9.81,2.4,0.69,5,B10,3,4513039000
1.91E+13,1,2.32,8.76,2.4,0.55,5,E60,1,4613000000
1.91E+13,1,16,18.33,6,1.04,5,F00,1,4677012000
1.91E+13,1,1.57,7,2,0.84,5,B13,2,4680037000
1.91E+13,1,7.93,13.65,4.68,0.84,5,F00,1,4682034000
1.91E+13,1,1.96,7.26,2.16,0.82,5,B10,3,4687038000
1.91E+13,1,6.67,11.5,3.3,0.8,5,B10,3,4689035000
1.91E+13,1,0.96,5.78,1.94,0.67,5,F00,1,4690032000
1.91E+13,1,2.99,8.82,2.7,0.7,4,B04,1,4691043000
1.91E+13,1,2.8,8.24,2.04,1.07,5,B10,3,4815131000
1.91E+13,1,14,17.15,5.8,0.99,5,F00,3,4822035000
1.91E+13,1,1.44,6.8,1.9,0.83,5,B13,2,4824037000
1.91E+13,1,1.57,7,2.07,0.84,5,B04,1,4884031000
1.91E+13,1,7.31,12.67,3.35,0.94,5,B04,1,4972011000
1.91E+13,1,0.68,5.89,1.66,0.63,1,E70,1,2644000000
1.91E+13,1,0.24,3.42,1.58,0.53,5,I00,1,4155042000
1.91E+13,1,5.63,10.12,0,0,5,E60,1,4175000000
1.91E+13,1,8.55,15.45,3.58,0.89,5,B04,1,4482533000
1.91E+13,1,9.77,14.85,5.2,0.84,5,B04,1,4513039000
1.91E+13,1,2.73,9.81,2.4,0.69,5,B10,3,4513039000
1.91E+13,1,9.77,15.58,3.82,0.79,5,B04,1,4677012000
1.91E+13,1,0.92,6.16,1.86,0.68,5,A01,15,4677012000
1.91E+13,1,1.72,6.98,2.46,0.81,5,F00,1,4682034000
1.91E+13,1,1.28,6.7,2.2,0.7,5,F00,2,4689013000
1.91E+13,1,1.18,5.81,2.08,0.79,5,F00,1,4613000000
1.91E+13,1,4.99,9.8,4.08,1.04,4,F00,1,4691031000
1.91E+13,1,1.99,7.34,2.33,0.83,5,B04,1,4815100000
1.91E+13,1,4.99,11.4,3.2,0.71,5,F00,2,4822031000
1.91E+13,1,4.99,10.4,3,0.69,5,B04,1,4884034000
1.91E+13,1,1.25,6.75,1.85,0.91,5,F00,1,2644000000
1.91E+13,1,0.24,3.42,1.58,0.53,5,I00,1,4155042000
1.91E+13,1,3.67,7.97,0,0,5,E60,1,4175041000
1.91E+13,1,9.77,16.29,3.8,0.84,5,B04,1,4482532000
1.91E+13,1,9.77,16.7,3.85,0.84,5,B04,1,4513039000
1.91E+13,1,3.47,9.96,2.77,0.62,5,B04,1,4613000000
1.91E+13,1,7.93,13.1,3.6,0.91,5,B04,1,4677037000
1.91E+13,1,1.72,6.98,2.46,0.81,5,F00,1,4682040000
1.91E+13,1,1.68,6.96,2.43,0.81,5,F00,1,4689013000
1.91E+13,1,9.77,15.64,5.3,0.65,5,F00,1,4690034000
1.91E+13,1,0.43,3.76,1.87,0.52,5,F00,1,4691043000
1.91E+13,1,1.92,6.89,2.24,0.89,5,F00,3,4815131000
1.91E+13,1,4.96,9.8,2.83,0.85,5,B04,1,4822033000
1.91E+13,1,0.89,6.98,1.87,0.59,5,F00,4,2644000000
1.91E+13,1,0.24,3.42,1.58,0.53,5,I00,1,4155042000
1.91E+13,1,9.77,17.02,0,0,5,B04,1,4175037000
1.91E+13,1,9.77,16.17,3.8,0.79,5,B04,1,4513039000
1.91E+13,1,7.93,12.87,3.42,0.89,5,B04,1,4613000000
1.91E+13,1,14,17.45,5.9,1.07,5,E60,1,4677034000
1.91E+13,1,2.99,8.42,2.72,0.71,5,B04,1,4682034000
1.91E+13,1,1.81,7.1,2.42,0.81,5,F00,1,4689013000
1.91E+13,1,0.96,5.78,1.94,0.67,5,F00,1,4690036000
