SHIP_NO,SHIP_GUBUN,GROSS_TONNAGE,REG_LENGTH,REG_BREADTH,REG_DEPTH,NATURE,PURPOSE,PURPOSE_GU,REG_PORT
SPB035676,2,388,46.1,13,4.1,1,G07,12,4824000000
SPB053719,2,329,30.72,16,3,1,G07,19,4824000000
SPB060761,2,5565,58.59,43,4.5,1,G07,19,4824000000
SPB088312,2,155,33.62,13,2.1,1,G07,21,4824000000
SPB090176,2,172,29.78,13,2.6,1,G07,19,4824000000
SPB107600,2,193,28.8,13.5,2.6,1,G07,19,4824000000
SPB114020,2,57,23.04,10,1.6,1,G08,20,4824000000
SPB120060,2,430,41.3,17,3,1,G07,159,4824000000
SPB134004,2,231,35.78,12.56,3.1,1,G07,12,4824000000
SPB134005,2,264,38.4,12,2.75,1,G07,12,4824000000
SPB140020,2,845,64.24,14,4.5,1,G07,12,4824000000
SPB144002,2,313,36.5,14,3,1,G07,12,4824000000
SPB144014,2,112,26.16,9,3.6,1,G07,12,4824000000
SPB806589,2,9794,85.01,45,7,1,G07,12,4824000000
SPB866048,2,106.11,20,6,2.8,1,G07,12,4824000000
SPB920106,2,331,40,13.24,3.75,1,G07,12,4824000000
SPB920955,2,154,30.74,12,2.42,1,G07,19,4824000000
SPB951388,2,804,64.13,18,3.5,1,G07,12,4824000000
SPB957142,2,119,26.88,12.5,2.2,1,G07,12,4824000000
SPB961215,2,230,34.56,13.5,2.9,1,G07,19,4824000000
SPB967331,2,238,38,13.5,2.7,1,G07,12,4824000000
SPC044913,2,17,11.47,4.18,1.59,5,G08,18,4882033000
SPC045733,2,4.65,8.4,2.6,0.7,5,G08,20,4824000000
SPC045741,2,4.65,8.4,2.54,0.69,5,G08,20,4824000000
SPC048261,2,11,14.24,3.5,1.4,5,G08,20,4824000000
SPC054903,2,19,16.92,4.3,1.84,5,G08,11,4824000000
SPC070836,2,14,12.74,4.24,1.76,1,G08,112,4824000000
SPC076608,2,9.77,11.3,3.81,1.6,1,G08,112,4824000000
SPC085697,2,1.75,9.46,2.95,0.9,5,G08,20,4824000000
SPC087432,2,0.69,5.13,1.97,0.63,5,G08,18,4884038000
SPC087500,2,1.12,5.24,2.2,0.94,5,G08,20,4817031000
SPC087595,2,0.68,4.66,2.06,0.67,5,G08,18,4884038000
SPC097422,2,7.93,11.56,3.61,1.25,5,G08,11,4824000000
SPC097430,2,9.16,12.9,3.43,1.26,5,G08,20,4824000000
SPC097461,2,7.31,10.89,3.12,1.05,5,G08,20,4817000000
SPC097493,2,1.21,5.2,2.2,0.94,5,G08,5,4817000000
SPC101318,2,8.55,11.34,4,1.5,1,G08,20,4824000000
SPC106002,2,2.45,7.2,3.3,0.61,4,G08,20,4824000000
SPC106003,2,3.87,7.07,2.6,1.43,5,G08,20,4824000000
SPC107433,2,12,15.8,3.35,1.59,1,G08,20,4824000000
SPC107458,2,10,14.35,3.69,1.17,5,G08,20,4824000000
SPC107480,2,2.45,7.2,3.3,0.61,4,G08,20,4824000000
SPC107501,2,5.74,10.93,3,1.18,1,G08,20,4824000000
SPC107571,2,0.61,5.04,1.72,0.65,5,G08,20,4824000000
SPC113524,2,0.87,6.6,1.5,0.86,5,G08,20,4824000000
SPC114001,2,2.45,7.5,3.3,0.61,4,G08,20,4824000000
SPC114003,2,2.48,7.2,3.3,0.61,1,G08,20,4824000000
SPC114004,2,2.48,7.2,3.3,0.61,1,G08,20,4824000000
SPC114019,2,0.66,5.44,1.68,0.68,5,G08,20,4884011000
SPC114210,2,1.35,7.1,2.06,0.57,5,G08,20,4824000000
SPC124001,2,10,11.88,3.6,1.62,1,G08,11,4824000000
SPC124002,2,0.72,5.49,1.82,0.43,5,G08,20,4824000000
SPC124006,2,0.86,4.46,2,0.9,5,G08,20,4824000000
SPC124010,2,0.74,5.72,1.82,0.67,5,G08,20,4884034000
SPC124015,2,19,16.92,4.04,1.3,5,G01,7,4884034000
SPC124020,2,1.51,6.82,3.08,0.5,1,G08,20,4817000000
SPC130005,2,4.98,9.96,2.93,1.1,1,G08,30,4824000000
SPC134007,2,8.55,11.28,3.11,1.52,5,G08,20,4824000000
SPC134008,2,3.06,8.25,2.35,0.9,5,G08,20,4824000000
SPC134009,2,17,15,4.04,1.29,5,G08,19,4884032000
SPC134011,2,8.55,12,3.2,1.5,5,G08,20,4824000000
SPC134013,2,0.96,5.06,2.08,0.85,5,G08,20,4824000000
SPC144008,2,0.62,4.86,1.67,0.69,5,G08,20,4884039000
SPC144013,2,0.8,5.58,1.7,0.73,5,G08,20,4824000000
SPC144020,2,0.88,6.5,1.9,0.57,5,G08,20,4817000000
SPC144023,2,0.75,5.61,1.67,0.74,5,G08,20,4613000000
SPC144024,2,10,12.39,3.6,1.25,1,G02,2,4817000000
SPC144025,2,1.42,5.73,2.32,0.98,4,G08,20,4182000000
SPC144026,2,8.55,11.98,3.2,1.2,5,G08,2,4824000000
SPC153503,2,1.15,7.2,1.95,0.5,5,G08,20,4824000000
SPC153522,2,1.1,6.26,1.81,0.85,5,G08,20,4824000000
SPC154001,2,2.26,10.9,3.14,0.49,5,G08,20,4885000000
SPC164002,2,2.57,9.85,2.37,0.67,5,G08,11,4885036000
SPC164005,2,17,16.01,4.2,1.65,5,G01,7,4824000000
SPC164006,2,0.91,5.81,2.17,0.74,5,G08,31,4884038000
SPC164007,2,1.37,7.05,2.1,0.8,5,G08,35,4884011000
SPC174002,2,0.79,4.75,2.1,0.73,5,G08,20,4824000000
SPC174003,2,0.79,4.75,2.1,0.73,5,G08,20,4824000000
SPC174004,2,5.91,9.82,3.14,1.76,4,G08,20,4824000000
SPC184002,2,0.43,4.95,1.48,0.6,5,G08,20,4824000000
SPC184003,2,0.88,6.03,1.9,0.57,5,G08,20,4824000000
SPC184005,2,1.95,6.51,2.56,0.93,4,G08,20,4824000000
SPC184006,2,1.95,6.51,2.56,0.93,4,G08,20,4824000000
SPC184007,2,0.5,5.09,1.53,0.64,5,G08,20,4824000000
SPC184008,2,0.8,6.17,1.65,0.76,5,G08,20,4824000000
SPC194001,2,1.02,5.6,1.68,0.81,5,G08,20,4884033000
SPC194003,2,0.88,6.03,1.9,0.57,5,G08,20,4884032000
SPC194006,2,6.19,10.3,3.05,1.26,5,G08,20,4884039000
SPC204003,2,9.16,12.42,3.6,1.08,5,G08,20,4824000000
SPC204006,2,1.17,6.94,2.04,0.54,5,G08,20,4824000000
SPC681442,2,19.57,17.07,4,2.15,1,G08,112,4824000000
SPC771420,2,13,14.04,3.6,1.55,1,G08,20,4885042000
SPC784598,2,19,16.62,4,2.13,1,G08,12,4824000000
SPC805652,2,13,16.07,3.8,1.72,1,G08,12,4884034000
SPC835622,2,16,17.35,4.18,1.8,5,G08,11,4824000000
SPC874841,2,11,15.11,3.5,1.45,1,G08,12,4824000000
SPC876979,2,8.55,12.97,3.1,1.46,1,G08,11,4824000000
SPC886937,2,16,16.05,4.37,1.8,2,G02,105,4824000000
SPC894991,2,3.77,8.81,2.64,0.74,5,G08,20,4884033000
SPC896910,2,5.43,11.42,2.7,0.9,5,G08,18,4824000000
SPC916080,2,17,16.9,4.2,1.84,5,G08,11,4824000000
SPC932140,2,18,19.08,4,1.75,1,G08,112,4824000000
SPC950377,2,13,16.45,4,1.8,1,G08,20,4824000000
SPC987410,2,4.17,8.62,2.34,0.95,5,G08,11,4885036000
SPC997431,2,9.17,12.95,3.65,1.2,5,G02,105,4824000000
SPR007427,2,22,18.57,4.3,1.89,5,G08,5,4824000000
SPR017417,2,69,19.58,6,2.6,5,G01,6,4824000000
SPR020663,2,130,34.22,7.3,2.9,1,G08,112,4824000000
SPR029079,2,38,22.54,5.1,2.2,5,G08,20,4824000000
SPR030232,2,24,18.17,5.6,1.9,1,G04,2,4824000000
SPR037429,2,153,31.97,8,2.4,1,G01,6,4824000000
SPR049081,2,82,31.26,6,2.9,1,G08,29,4824000000
SPR057416,2,52,22.56,6.8,1.7,1,G01,7,4824000000
SPR067413,2,438,44.34,9.7,3,1,G01,6,4824000000
SPR068944,2,29,18.16,7.3,2.2,1,G08,14,4824000000
SPR071985,2,314,36.81,10,4.5,1,G08,112,4824000000
SPR077435,2,33,23.96,4.85,2.3,1,G08,25,4824000000
SPR077442,2,32,24.58,4.9,2.14,1,G08,25,4824000000
SPR077510,2,934,53.81,11,3,1,G01,6,4824000000
SPR084396,2,22,17.38,4.5,2,1,G08,20,4824000000
SPR087457,2,40,21.15,5.4,2.65,1,G08,12,4824000000
SPR101698,2,36,29.42,5.2,2.1,1,G08,25,4824000000
SPR107426,2,36,19.69,5,2.3,1,G08,20,4824000000
SPR107564,2,52,28.84,5.6,2.45,1,G08,29,4824000000
SPR114005,2,42,29.04,5.2,2.25,1,G08,25,4824000000
SPR114016,2,27,21.65,4.3,2.1,1,G08,112,4824000000
SPR130018,2,34,22.33,4.67,2.18,5,G08,25,4824000000
SPR144003,2,98,26.38,9,2.58,1,G08,25,4824000000
SPR164003,2,199,39.79,9.2,2.5,1,G01,3,4824000000
SPR204001,2,24,19.3,5,2.05,1,G08,112,4824000000
SPR628611,2,34.82,19.32,3.8,2.05,1,G08,112,4824000000
SPR645820,2,21,18.82,4.05,2.05,1,G08,113,4824000000
SPR655901,2,23,18.92,3.89,2,1,G08,112,4824000000
SPR665541,2,34.84,19.9,4,2,1,G08,25,4824000000
SPR675556,2,32.82,18.5,3.6,2.06,1,G08,20,4824000000
SPR685890,2,37,24.02,4.9,2.15,1,G08,25,4824000000
SPR706176,2,25.99,17.55,3.8,1.72,1,G08,112,4824000000
SPR735588,2,84,33.2,6,2.7,1,G08,112,4824000000
SPR783173,2,36,24.3,4.5,2.3,1,G08,29,4824000000
SPR794991,2,29.81,15.4,4.4,1.9,5,G08,11,4824000000
SPR800102,2,33,22.19,6.2,1.5,1,G02,2,4824000000
SPR815667,2,20.6,13.8,3.48,1.75,1,G04,2,4824000000
SPR876887,2,21,18.45,3.81,1.99,1,G08,112,4824000000
SPR887121,2,29,21.12,4.16,1.9,2,G01,6,4882033000
SPR906043,2,27,19.05,4.72,2.45,5,G08,20,4824000000
SPR907383,2,29,18.96,4.28,1.82,2,G01,6,4884038000
SPR910636,2,21,18.93,4,1.8,1,G08,112,4824000000
SPR917182,2,25,17.33,4.18,1.7,2,G01,6,4884038000
SPR917381,2,29,19.66,4.04,1.82,2,G08,20,4884039000
SPR922358,2,24,18.66,4.5,2,1,G08,112,4824000000
SPR924408,2,22,19.58,4,1.8,5,G08,20,4824000000
SPR927388,2,25,20.47,4.1,2,1,G08,113,4824000000
SPR928731,2,29,20.81,4.25,1.75,5,G01,6,4824000000
SPR928749,2,29,20.81,4.4,1.7,5,G01,1,4885000000
SPR944342,2,100,36.1,7,2,1,G01,3,4824000000
SPR946074,2,161,28.92,8.8,3.8,1,G08,112,4824000000
SPR967316,2,28,20.44,4.38,1.48,5,G01,6,4884032000
SPR971046,2,40,23.9,4.8,2.15,1,G08,20,4824000000
SPR971276,2,28,20.18,3.94,1.77,5,G01,6,4882033000
SPR992939,2,173,40.61,8.5,2.1,1,G01,3,4824000000
USB028372,2,298,38.42,11,3.8,1,G07,111,3100000000
USB070348,2,1484,68.77,24,4.15,1,G07,12,3100000000
USB078255,2,897,67.2,18,3.8,1,G07,12,3100000000
USB078262,2,897,67.2,18,3.8,1,G07,12,3100000000
USB078270,2,122,23.06,10,3,1,G07,111,3100000000
USB080667,2,258,28.82,12,4,1,G07,111,3100000000
USB088305,2,2932,78.8,20,7.5,1,G07,8,3100000000
USB098228,2,526,48.02,17,3,1,G07,19,3100000000
USB114807,2,1077,65.3,20,4,1,G07,12,3100000000
USB120056,2,567,45.14,21.05,2.98,1,G07,159,3100000000
USB134801,2,260,28.82,12,4,1,G07,111,3100000000
USB134813,2,166,29.06,9.1,3.6,1,G07,14,3100000000
USB140062,2,435,48.02,19,2.5,1,G07,19,3100000000
USB150064,2,537,45.14,13,4.5,1,G07,111,3100000000
USB154815,2,67,22.96,7.2,2.35,1,G07,111,3100000000
USB194805,2,467,41.32,18,3,1,G07,159,3100000000
USB194809,2,106,23.06,9,2.95,1,G07,111,3100000000
USB678083,2,71.77,18.3,6.93,2.28,1,G07,14,3100000000
USB716198,2,405.98,37.85,8.85,3.52,1,G07,14,3100000000
USB815766,2,543.41,34.65,11,4.5,1,G07,14,3100000000
USB835860,2,204,23.88,11.5,4.27,1,G07,111,3100000000
USB845644,2,150,24.91,10.5,3.2,1,G07,111,3100000000
USB878035,2,557,47.72,15.82,4,1,G07,4,3100000000
USB920725,2,144,30.65,8.98,2.89,1,G07,111,3100000000
USB947895,2,781,51.86,15,5,1,G07,111,3100000000
USB950345,2,145,31.5,8.8,3,1,G07,111,3100000000
USB953711,2,310,36.5,12,4,1,G07,111,3100000000
USB957747,2,149,24.96,10.5,3.25,1,G07,111,3100000000
USC008247,2,13,14.64,3.6,1.62,5,G08,20,3100000000
USC022936,2,13,14.53,3.65,1.75,5,G08,11,3100000000
USC028210,2,11,14.43,3.63,1.96,1,G08,14,3100000000
USC038263,2,14,14.87,3.65,1.75,5,G08,20,3100000000
USC039083,2,13,12.75,4,1.68,5,G08,11,3100000000
USC046561,2,15,16.03,3.6,1.61,1,G08,11,3100000000
USC048278,2,14,15.16,3.65,1.75,5,G08,20,3100000000
USC052821,2,10,15.02,3.03,1.2,5,G08,11,3100000000
USC058229,2,14,15.16,3.65,1.75,5,G08,20,3100000000
USC060036,2,14,13.67,4.5,1.84,1,G08,14,3100000000
USC071051,2,18,13.01,5.39,1.94,1,G08,14,3100000000
USC078287,2,16,15.62,3.75,1.85,5,G08,20,3100000000
USC085598,2,2.31,8.35,2.5,1,5,G08,7,3100000000
USC087977,2,9.77,13.62,3.5,0.8,5,G08,11,3100000000
USC088277,2,6.04,8.88,3.3,1.59,5,G08,45,3100000000
USC088320,2,0.74,4.8,2,0.7,5,G08,5,3100000000
USC088337,2,2.92,9.48,3.1,1,5,G08,6,3100000000
USC088351,2,0.59,4.51,1.65,0.75,5,G08,5,3100000000
USC098235,2,1.35,8.21,1.97,0.85,5,G08,14,3100000000
USC098242,2,1.35,8.21,1.97,0.85,5,G08,14,3100000000
USC098250,2,1.35,8.21,1.97,0.85,5,G08,14,3100000000
USC108292,2,1.67,7.02,0,0,5,G08,35,3100000000
USC124808,2,17,15.89,3.75,1.85,5,G08,20,3100000000
USC134409,2,14,15.24,3.49,1.44,5,G08,11,3100000000
USC134802,2,10,13.54,3.1,1.5,5,G08,11,3100000000
USC144801,2,12,12.56,3.6,1.45,4,G08,20,3100000000
USC144803,2,1.48,6.91,2.15,0.93,5,G08,14,3100000000
USC144809,2,3.23,8.89,2.71,0.79,5,G08,20,3117000000
USC154803,2,14,14.18,4,1.8,1,G08,14,3100000000
USC154804,2,1.83,7.93,2.02,0.87,5,G08,14,3100000000
USC154807,2,1.49,7.56,2.11,0.87,5,G08,20,3100000000
USC154808,2,6.67,10.56,2.98,1.14,5,G08,11,3100000000
USC154813,2,1.59,,,,5,G08,20,3100000000
USC154814,2,1.77,8.6,2.2,0.69,5,G08,20,3100000000
USC164805,2,16,15.19,4.3,2,1,G08,14,3100000000
USC164806,2,16,15.19,4.3,2,1,G08,11,3100000000
USC164809,2,16,15.81,3.75,1.86,5,G08,11,3100000000
USC174805,2,1.24,6.49,2.04,0.78,5,G08,14,3100000000
USC184401,2,17,14.44,4.46,1.53,5,G08,11,3100000000
USC184801,2,3.48,7.23,3,0.9,4,G08,20,3100000000
USC184802,2,6.91,10.66,2.96,1.03,5,G08,14,3100000000
USC184806,2,12,14.13,3.6,1.8,1,G08,11,3100000000
USC184807,2,17,16.36,3.82,1.85,5,G08,11,3100000000
USC184809,2,1.92,5.58,2.1,0.64,4,G08,20,3100000000
USC194807,2,13,16.09,0,0,5,G08,11,3100000000
USC194808,2,1.85,5.2,2.28,0.52,4,G08,20,3100000000
USC194811,2,12,14.11,0,0,4,G08,7,3100000000
USC204802,2,18,17.45,3.85,1.85,5,G08,20,3100000000
USC752114,2,19,16.9,4.55,2.2,1,G08,14,3100000000
USC793248,2,7.31,11.44,3.25,1.3,5,G08,14,3100000000
USC804436,2,19.24,14.52,3.57,1.62,1,G08,14,3100000000
USC805751,2,14.44,12,3.4,1.5,1,G08,20,3100000000
USC808041,2,19.33,13.79,3.96,1.45,1,G08,14,3100000000
USC808059,2,19.41,13.86,3.96,1.45,1,G08,14,3100000000
USC814441,2,19.77,15,3.6,1.61,5,G08,14,3100000000
USC818088,2,15.37,14.69,3.5,1.4,5,G08,14,3100000000
USC818155,2,10,13.7,3.47,1.39,5,G08,20,3100000000
USC821430,2,5.58,10.2,2.5,1,5,G08,20,3100000000
USC825519,2,17.06,11.92,3.81,1.64,5,G08,14,3100000000
USC828160,2,15,15.98,4,1.9,1,G08,14,3100000000
USC835615,2,16,17.35,4.18,1.8,5,G08,14,3100000000
USC841427,2,17,16.52,4.2,1.84,5,G08,11,3100000000
USC848026,2,9.17,9.96,3.46,1.72,5,G08,11,3100000000
USC851417,2,2.46,8.03,2.5,0.9,5,G08,6,3100000000
USC883713,2,11,13.06,3.8,1,5,G02,105,3100000000
USC883721,2,3.83,8.69,2.6,0.85,5,G08,11,3100000000
USC887740,2,12,13.49,4,1.8,1,G08,20,4711000000
USC890901,2,18,17.41,4.5,1.8,1,G08,14,3100000000
USC906571,2,4.9,10.25,2.6,1.1,5,G08,11,3100000000
USC907758,2,10,13.65,3.5,1.4,5,G08,11,3100000000
USC917716,2,14,14.7,4,2,1,G08,11,4711000000
USC917731,2,10,13.65,3.5,1.4,5,G08,11,3100000000
USC917748,2,11,14.13,3.5,1.4,5,G08,11,3100000000
USC917822,2,10,14.18,3.5,1.45,5,G08,11,3100000000
USC917854,2,10,14.57,3.5,1.45,5,G08,11,3100000000
USC930489,2,12,15.76,3.6,1.7,1,G08,11,3100000000
USC936013,2,11,14.21,3.5,1.4,5,G08,11,3100000000
USC937385,2,8.65,11.43,3.2,1.63,5,G08,37,3100000000
USC937750,2,10,14.18,3.5,1.53,5,G08,11,3100000000
USC942420,2,15,13.6,4.4,1.8,1,G08,11,3100000000
USC946983,2,19,17.28,3.8,1.59,5,G01,6,3100000000
USC947740,2,19,18.39,4.7,1.9,1,G08,14,3100000000
USC947789,2,12,14.81,3.6,1.62,5,G08,11,3100000000
USC947800,2,14,15.54,3.8,1.9,1,G08,11,3100000000
USC947916,2,12,14.81,3.6,1.62,5,G08,11,3100000000
USC947923,2,19,17.43,4.5,2.05,1,G08,14,3100000000
USC950710,2,17,16.77,4.5,1.9,1,G08,14,3100000000
USC952105,2,17,16.9,4.2,1.84,5,G08,11,3100000000
USC957761,2,11,14.12,4.4,1.4,4,G08,14,3100000000
USC957779,2,12,15.12,4.4,1.4,4,G08,14,3100000000
USC957807,2,12,14.21,3.6,1.85,5,G08,11,3100000000
USC965839,2,12,14.25,3.4,1.6,1,G08,14,3100000000
USC966988,2,13,15.12,3.9,1.4,5,G08,11,3100000000
USC967712,2,10,14.24,3.5,1.4,5,G08,11,3100000000
USC967811,2,12,14.45,3.48,1.53,5,G08,11,3100000000
USC967875,2,12,14.78,3.6,1.62,5,G08,11,3100000000
USC967882,2,12,14.78,3.6,1.62,5,G08,11,3100000000
USC967890,2,12,14.78,3.6,1.62,5,G08,11,3100000000
USC972691,2,19,18.76,4.2,1.8,1,G08,11,3100000000
USC976310,2,15,14.82,3.8,1.6,5,G08,11,3100000000
USC978300,2,12,14.64,3.6,1.62,5,G08,11,3100000000
USC988293,2,3.13,6.74,2.4,0.9,5,G08,11,3100000000
USC998237,2,13,14.64,3.6,1.62,5,G08,11,3100000000
USC998244,2,13,14.64,3.6,1.62,5,G08,11,3100000000
USC998251,2,13,14.64,3.6,1.62,5,G08,11,3100000000
USR000231,2,72,29.45,7.2,3,1,G08,12,3100000000
USR000637,2,80,23.76,7.5,3,1,G08,112,3100000000
USR004235,2,92,24.73,7.4,3.2,1,G08,112,3100000000
USR008307,2,69,27.46,6.4,2.5,1,G04,2,3100000000
USR008339,2,106,35.44,7.8,2.6,1,G04,2,3100000000
USR008353,2,113,32.64,6.5,3.5,1,G08,12,3100000000
USR008361,2,20,17.6,4.2,1.95,5,G08,5,3100000000
USR010765,2,118,33.61,7.4,3.05,1,G08,112,3100000000
USR010797,2,157,27.57,8.5,3.92,1,G08,112,3100000000
USR011097,2,31,21.98,4.6,2.2,1,G04,5,3100000000
USR015862,2,185,38.9,7.2,3.65,1,G04,2,3100000000
USR018244,2,80,29.65,6.8,2.3,1,G04,4,3100000000
USR018269,2,68,20.28,8.1,2.8,1,G08,7,3100000000
USR018291,2,62,25.92,5.4,3,1,G04,5,3100000000
USR023091,2,127,31.7,7.1,3.2,1,G04,5,3100000000
USR028298,2,29,19.08,4.8,2.5,1,G08,12,3100000000
USR038217,2,801,58.39,11,6.3,1,G04,2,3100000000
USR038249,2,71,23.77,9,2.9,1,G08,6,3100000000
USR038256,2,456,60.6,13,7,1,G02,11,3100000000
USR038295,2,32,21.36,4.7,2.35,1,G08,11,3100000000
USR039076,2,173,31.05,8.5,4,1,G08,112,3100000000
USR040591,2,125,33.67,7.5,3.23,1,G04,2,3100000000
USR040651,2,54,21.03,6,2.5,1,G08,113,3100000000
USR044517,2,94,26.69,7.2,3.2,1,G08,112,3100000000
USR048246,2,107,27.5,7.2,3.54,1,G08,112,3100000000
USR050499,2,84,29.22,6.6,2.8,1,G08,12,3100000000
USR050817,2,100,31.14,6.2,3,1,G04,2,3100000000
USR055755,2,149,30.76,7.5,3.8,1,G04,4,3100000000
USR058236,2,29,19.97,4.8,2.28,1,G04,5,3100000000
USR058275,2,87,29.68,6.7,2.7,1,G04,2,3100000000
USR058303,2,38,20.37,5.3,2.5,4,G08,5,3100000000
USR066572,2,248,45.14,8,4,1,G04,2,3100000000
USR066601,2,41,22.16,4.7,2.6,1,G08,112,3100000000
USR070157,2,24,18.65,4.5,2.2,1,G04,5,3100000000
USR070928,2,191,40.82,7.2,3.65,1,G04,2,3100000000
USR071151,2,46,21.4,5.2,2.5,1,G08,112,3100000000
USR087814,2,147,29.78,8.6,3.57,1,G08,112,3100000000
USR088291,2,299,31.36,9.6,5.8,1,G08,111,3100000000
USR098281,2,30,20.76,4.4,2.1,1,G08,5,3100000000
USR098310,2,29,20.16,4.8,2.3,1,G04,2,3100000000
USR100314,2,430,43.01,10,4.15,1,G04,2,3100000000
USR100505,2,22,17.09,5.14,1.95,1,G08,14,3100000000
USR102184,2,550,42.38,10,2.7,1,G01,6,3100000000
USR110003,2,111,26.23,8.5,2.89,1,G08,113,3100000000
USR110010,2,89,22.28,8.5,3.2,1,G08,6,3100000000
USR114803,2,84,29.66,6.7,2.7,1,G04,4,3100000000
USR114810,2,92,23.91,7.2,3.05,1,G08,12,3100000000
USR120077,2,63,27.45,6,2.5,1,G04,2,3100000000
USR122801,2,299,48.23,9,4.3,1,G04,2,3100000000
USR122804,2,378,52,10,4.3,1,G04,2,3100000000
USR122816,2,23,17.4,5,1.94,1,G08,20,3100000000
USR124804,2,24,19.28,4.6,2.3,1,G08,7,3100000000
USR124805,2,22,16.92,5,2.01,1,G08,11,3100000000
USR124812,2,30,19.55,4.9,2.15,5,G08,5,3100000000
USR130037,2,534,60.9,10,4.5,1,G04,2,3100000000
USR134808,2,52,25.3,5.8,2.7,4,G08,14,3100000000
USR134810,2,21,17.12,0,0,1,G08,113,3100000000
USR134814,2,499,62.2,10,4.5,1,G04,2,3100000000
USR140032,2,33,16.56,6,2.12,1,G08,113,3100000000
USR150010,2,96,25.2,7.3,3.3,1,G08,112,3100000000
USR150074,2,703,66.06,11.5,5.6,1,G04,2,3100000000
USR154805,2,77,23.91,7.2,3.2,1,G04,2,3100000000
USR154809,2,164,38.76,8.5,2.85,1,G04,2,3100000000
USR160023,2,21,16.52,4.84,1.92,1,G08,14,3100000000
USR160045,2,21,16.91,4.84,1.93,1,G08,14,3100000000
USR164804,2,24,21.16,5.3,1.6,1,G08,20,3100000000
USR164810,2,22,17.59,4.9,2.1,1,G08,14,3100000000
USR164811,2,30,20.96,4.9,2.15,5,G08,5,3100000000
USR174806,2,199,44.15,8,3.45,1,G04,2,3100000000
USR174811,2,39,21.65,5.01,2.3,1,G08,4,3100000000
USR174813,2,24,21.16,5.3,1.6,1,G08,20,3100000000
USR184808,2,24,19.66,4,2.2,1,G08,11,3100000000
USR186204,2,41,21.4,5.2,2.19,1,G08,112,3171025000
USR194802,2,24,19.06,5.3,1.7,1,G08,11,3100000000
USR194803,2,499,61.05,10,4.5,1,G04,2,3100000000
USR200023,2,498,61.81,10,4.5,1,G04,2,3100000000
USR630113,2,97.35,26.9,4.6,2.3,1,G04,2,3100000000
USR645621,2,25.41,18,4.3,1.5,1,G04,5,3100000000
USR686190,2,66.47,23.6,4.3,2.15,1,G04,5,3100000000
USR698024,2,105.07,22.55,6.62,2.84,1,G08,12,3100000000
USR755699,2,32,21.46,4.55,2.5,1,G04,2,3100000000
USR790071,2,29,18.52,5,2.4,1,G08,14,3100000000
USR798048,2,29.81,15.4,4.4,1.9,5,G08,14,3100000000
USR843134,2,52,26.49,4.85,2.74,1,G04,2,3100000000
USR865518,2,37,21.33,5,2.3,1,G08,113,3100000000
USR884045,2,24,21.2,4.5,2.1,1,G08,14,3100000000
USR897722,2,51,16.74,8,3.1,1,G08,14,4711000000
USR912351,2,23,21.02,3.97,1.83,1,G08,11,3100000000
USR917770,2,108,31.88,6.2,3.65,1,G04,5,3100000000
USR922517,2,85,27.55,7.3,3,1,G08,112,3100000000
USR925299,2,67,23.47,6,3.1,1,G04,4,3100000000
USR926603,2,22,21.72,4,1.85,1,G08,113,3100000000
USR927395,2,38,22.42,6.8,1.6,1,G08,14,3100000000
USR937827,2,103,29.06,6.2,3.7,1,G08,12,3100000000
USR945321,2,29,20.04,4.5,2.1,1,G08,113,3100000000
USR946969,2,29,19.49,4.4,1.7,5,G01,6,3100000000
USR947138,2,29,20.06,4.54,1.78,5,G01,8,3100000000
USR947177,2,29,19,4.76,2.45,5,G08,11,3100000000
USR948521,2,29,19.9,4.76,2.45,5,G08,11,3100000000
USR950278,2,24,21.11,4.7,2,1,G08,11,3100000000
USR951034,2,24,19.6,4.5,1.96,1,G08,14,3100000000
USR951066,2,57,24.19,6.2,2.65,1,G08,112,3100000000
USR952191,2,131,29.47,8.2,3.5,1,G08,7,3100000000
USR955343,2,29,17.95,5.33,1.9,1,G08,14,3100000000
USR955382,2,141,34.25,7,3.7,1,G04,2,3100000000
USR956620,2,29,18.67,4.76,2.45,5,G08,11,3100000000
USR961346,2,39,21.12,5,2.4,1,G08,113,3100000000
USR963757,2,22,20.33,4.5,1.75,1,G08,20,3100000000
USR964386,2,28,19.49,4.5,2.2,1,G08,20,3100000000
USR967737,2,20,17.47,4.5,2.05,1,G08,14,3100000000
USR969193,2,57,23.35,6.2,2.6,1,G08,12,3100000000
USR970102,2,124,27.6,8,3.52,1,G08,112,3100000000
USR970562,2,25,20.71,4.8,2.05,1,G08,14,3100000000
USR975652,2,141,34.2,7,3.7,1,G04,2,3100000000
USR975911,2,82,29.54,5.8,3,1,G04,2,3100000000
USR977635,2,29,20.14,4.41,1.75,5,G01,8,3100000000
USR977858,2,29,20.13,4.43,1.82,5,G01,6,3100000000
USR978317,2,74,20.21,6.6,2.8,1,G08,113,3100000000
USR978409,2,25,18.45,4.41,2.11,1,G08,14,3100000000
USR980163,2,52,23.48,5.5,2.7,1,G04,2,3100000000
USR980414,2,190,38.98,7.4,4,1,G04,2,3100000000
USR987664,2,29,18.92,4.72,2.45,5,G08,11,3100000000
USR988247,2,24,18.77,5,2.05,1,G08,14,3100000000
USR988279,2,33,18.16,7.3,2.52,1,G08,20,3100000000
USR990015,2,183,36.96,7.5,4,1,G04,2,3100000000
